County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Butts,13035.0,6.0,0.0,0.002,0.0,24193.0,0.00025,25.0,0.0,0.0,2020/03/30 19:07:00
Calhoun,13037.0,6.0,0.0,0.002,0.0,6352.0,0.0009400000000000001,94.0,0.0,0.0,2020/03/30 19:07:00
Camden,13039.0,4.0,0.0,0.0013,0.0,53677.0,7e-05,7.0,0.0,0.0,2020/03/30 19:07:00
Candler,13043.0,1.0,0.0,0.0003,0.0,10836.0,9e-05,9.0,0.0,0.0,2020/03/30 19:07:00
Carroll,13045.0,97.0,1.0,0.032,0.0103,118121.0,0.00082,82.0,1.0,1.0,2020/03/30 19:07:00
Catoosa,13047.0,3.0,0.0,0.001,0.0,67420.0,4e-05,4.0,0.0,0.0,2020/03/30 19:07:00
Charlton,13049.0,1.0,0.0,0.0003,0.0,12968.0,8e-05,8.0,0.0,0.0,2020/03/30 19:07:00
Chatham,13051.0,19.0,2.0,0.0063,0.1053,289195.0,7e-05,7.0,1.0,11.0,2020/03/30 19:07:00
Chattahoochee,13053.0,1.0,0.0,0.0003,0.0,10684.0,9e-05,9.0,0.0,0.0,2020/03/30 19:07:00
Chattooga,13055.0,3.0,0.0,0.001,0.0,24790.0,0.00011999999999999999,12.0,0.0,0.0,2020/03/30 19:07:00
Cherokee,13057.0,69.0,1.0,0.0228,0.0145,254149.0,0.00027,27.0,0.0,1.0,2020/03/30 19:07:00
Clarke,13059.0,47.0,5.0,0.0155,0.1064,127330.0,0.00037,37.0,4.0,11.0,2020/03/30 19:07:00
Clay,13061.0,1.0,0.0,0.0003,0.0,2887.0,0.00035,35.0,0.0,0.0,2020/03/30 19:07:00
Clayton,13063.0,62.0,2.0,0.0204,0.0323,289615.0,0.00021,21.0,1.0,3.0,2020/03/30 19:07:00
Clinch,13065.0,1.0,0.0,0.0003,0.0,6648.0,0.00015,15.0,0.0,0.0,2020/03/30 19:07:00
Cobb,13067.0,250.0,11.0,0.0825,0.044000000000000004,756865.0,0.00033,33.0,1.0,4.0,2020/03/30 19:07:00
Coffee,13069.0,10.0,0.0,0.0033,0.0,43093.0,0.00022999999999999998,23.0,0.0,0.0,2020/03/30 19:07:00
Colquitt,13071.0,7.0,0.0,0.0023,0.0,45592.0,0.00015,15.0,0.0,0.0,2020/03/30 19:07:00
Columbia,13073.0,14.0,0.0,0.0046,0.0,154291.0,9e-05,9.0,0.0,0.0,2020/03/30 19:07:00
Cook,13075.0,1.0,0.0,0.0003,0.0,17162.0,5.9999999999999995e-05,6.0,0.0,0.0,2020/03/30 19:07:00
Coweta,13077.0,37.0,2.0,0.0122,0.0541,145864.0,0.00025,25.0,1.0,5.0,2020/03/30 19:07:00
Crawford,13079.0,0.0,0.0,0.0,0.0,12318.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Crisp,13081.0,8.0,0.0,0.0026,0.0,22601.0,0.00035,35.0,0.0,0.0,2020/03/30 19:07:00
Dade,13083.0,1.0,0.0,0.0003,0.0,16226.0,5.9999999999999995e-05,6.0,0.0,0.0,2020/03/30 19:07:00
Dawson,13085.0,7.0,0.0,0.0023,0.0,25083.0,0.00028,28.0,0.0,0.0,2020/03/30 19:07:00
Decatur,13087.0,6.0,0.0,0.002,0.0,26575.0,0.00022999999999999998,23.0,0.0,0.0,2020/03/30 19:07:00
Dekalb,13089.0,294.0,3.0,0.09699999999999999,0.0102,756558.0,0.00039,39.0,0.0,1.0,2020/03/30 19:07:00
Dodge,13091.0,2.0,0.0,0.0007,0.0,20705.0,0.0001,10.0,0.0,0.0,2020/03/30 19:07:00
Dooly,13093.0,3.0,0.0,0.001,0.0,13706.0,0.00022,22.0,0.0,0.0,2020/03/30 19:07:00
Dougherty,13095.0,278.0,18.0,0.0917,0.0647,91243.0,0.00305,305.0,20.0,6.0,2020/03/30 19:07:00
Douglas,13097.0,43.0,1.0,0.0142,0.0233,145331.0,0.0003,30.0,1.0,2.0,2020/03/30 19:07:00
Early,13099.0,20.0,1.0,0.0066,0.05,10247.0,0.00195,195.0,10.0,5.0,2020/03/30 19:07:00
Echols,13101.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Effingham,13103.0,4.0,0.0,0.0013,0.0,62190.0,5.9999999999999995e-05,6.0,0.0,0.0,2020/03/30 19:07:00
Elbert,13105.0,0.0,0.0,0.0,0.0,19120.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Emanuel,13107.0,0.0,0.0,0.0,0.0,22612.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Evans,13109.0,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Fannin,13111.0,3.0,0.0,0.001,0.0,25964.0,0.00011999999999999999,12.0,0.0,0.0,2020/03/30 19:07:00
Fayette,13113.0,42.0,3.0,0.0139,0.0714,113459.0,0.00037,37.0,3.0,7.0,2020/03/30 19:07:00
Floyd,13115.0,31.0,2.0,0.0102,0.0645,97927.0,0.00032,32.0,2.0,6.0,2020/03/30 19:07:00
Forsyth,13117.0,36.0,1.0,0.0119,0.0278,236612.0,0.00015,15.0,0.0,3.0,2020/03/30 19:07:00
Franklin,13119.0,4.0,0.0,0.0013,0.0,23023.0,0.00016999999999999999,17.0,0.0,0.0,2020/03/30 19:07:00
Fulton,13121.0,503.0,16.0,0.1659,0.0318,1050114.0,0.00047999999999999996,48.0,2.0,3.0,2020/03/30 19:07:00
Gilmer,13123.0,1.0,0.0,0.0003,0.0,30816.0,2.9999999999999997e-05,3.0,0.0,0.0,2020/03/30 19:07:00
Glascock,13125.0,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Glynn,13127.0,17.0,0.0,0.0056,0.0,85219.0,0.0002,20.0,0.0,0.0,2020/03/30 19:07:00
Gordon,13129.0,15.0,1.0,0.0049,0.0667,57685.0,0.00026000000000000003,26.0,2.0,7.0,2020/03/30 19:07:00
Grady,13131.0,0.0,0.0,0.0,0.0,24748.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Greene,13133.0,3.0,0.0,0.001,0.0,17698.0,0.00016999999999999999,17.0,0.0,0.0,2020/03/30 19:07:00
Gwinnett,13135.0,178.0,2.0,0.0587,0.0112,927781.0,0.00018999999999999998,19.0,0.0,1.0,2020/03/30 19:07:00
Habersham,13137.0,0.0,0.0,0.0,0.0,45388.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Hall,13139.0,34.0,0.0,0.0112,0.0,202148.0,0.00016999999999999999,17.0,0.0,0.0,2020/03/30 19:07:00
Hancock,13141.0,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Haralson,13143.0,4.0,0.0,0.0013,0.0,29533.0,0.00014,14.0,0.0,0.0,2020/03/30 19:07:00
Harris,13145.0,4.0,0.0,0.0013,0.0,34475.0,0.00011999999999999999,12.0,0.0,0.0,2020/03/30 19:07:00
Hart,13147.0,2.0,0.0,0.0007,0.0,26099.0,8e-05,8.0,0.0,0.0,2020/03/30 19:07:00
Heard,13149.0,1.0,1.0,0.0003,1.0,11879.0,8e-05,8.0,8.0,100.0,2020/03/30 19:07:00
Henry,13151.0,68.0,2.0,0.0224,0.0294,230220.0,0.0003,30.0,1.0,3.0,2020/03/30 19:07:00
Houston,13153.0,26.0,2.0,0.0086,0.0769,155469.0,0.00016999999999999999,17.0,1.0,8.0,2020/03/30 19:07:00
Irwin,13155.0,3.0,0.0,0.001,0.0,9398.0,0.00032,32.0,0.0,0.0,2020/03/30 19:07:00
Jackson,13157.0,2.0,0.0,0.0007,0.0,70422.0,2.9999999999999997e-05,3.0,0.0,0.0,2020/03/30 19:07:00
Jasper,13159.0,2.0,0.0,0.0007,0.0,14040.0,0.00014,14.0,0.0,0.0,2020/03/30 19:07:00
Jeff Davis,13161.0,1.0,0.0,0.0003,0.0,15029.0,7e-05,7.0,0.0,0.0,2020/03/30 19:07:00
Jefferson,13163.0,1.0,0.0,0.0003,0.0,15430.0,5.9999999999999995e-05,6.0,0.0,0.0,2020/03/30 19:07:00
Jenkins,13165.0,1.0,0.0,0.0003,0.0,8683.0,0.00011999999999999999,12.0,0.0,0.0,2020/03/30 19:07:00
Johnson,13167.0,1.0,0.0,0.0003,0.0,9708.0,0.0001,10.0,0.0,0.0,2020/03/30 19:07:00
Jones,13169.0,2.0,0.0,0.0007,0.0,28616.0,7e-05,7.0,0.0,0.0,2020/03/30 19:07:00
Lamar,13171.0,3.0,0.0,0.001,0.0,19000.0,0.00016,16.0,0.0,0.0,2020/03/30 19:07:00
Lanier,13173.0,0.0,0.0,0.0,0.0,10340.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Laurens,13175.0,13.0,0.0,0.0043,0.0,47325.0,0.00027,27.0,0.0,0.0,2020/03/30 19:07:00
Lee,13177.0,44.0,6.0,0.0145,0.1364,29764.0,0.00148,148.0,20.0,14.0,2020/03/30 19:07:00
Liberty,13179.0,4.0,0.0,0.0013,0.0,61497.0,7e-05,7.0,0.0,0.0,2020/03/30 19:07:00
Lincoln,13181.0,4.0,0.0,0.0013,0.0,7915.0,0.0005099999999999999,51.0,0.0,0.0,2020/03/30 19:07:00
Long,13183.0,1.0,0.0,0.0003,0.0,18998.0,5e-05,5.0,0.0,0.0,2020/03/30 19:07:00
Lowndes,13185.0,21.0,1.0,0.0069,0.0476,116321.0,0.00018,18.0,1.0,5.0,2020/03/30 19:07:00
Lumpkin,13187.0,4.0,0.0,0.0013,0.0,32955.0,0.00011999999999999999,12.0,0.0,0.0,2020/03/30 19:07:00
Macon,13193.0,1.0,0.0,0.0003,0.0,13143.0,8e-05,8.0,0.0,0.0,2020/03/30 19:07:00
Madison,13195.0,3.0,1.0,0.001,0.3333,29650.0,0.0001,10.0,3.0,33.0,2020/03/30 19:07:00
Marion,13197.0,0.0,0.0,0.0,0.0,8351.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Mcduffie,13189.0,2.0,0.0,0.0007,0.0,21531.0,9e-05,9.0,0.0,0.0,2020/03/30 19:07:00
Mcintosh,13191.0,1.0,0.0,0.0003,0.0,14340.0,7e-05,7.0,0.0,0.0,2020/03/30 19:07:00
Meriwether,13199.0,6.0,0.0,0.002,0.0,21068.0,0.00028,28.0,0.0,0.0,2020/03/30 19:07:00
Miller,13201.0,5.0,0.0,0.0016,0.0,5686.0,0.00088,88.0,0.0,0.0,2020/03/30 19:07:00
Mitchell,13205.0,16.0,1.0,0.0053,0.0625,22192.0,0.00072,72.0,5.0,6.0,2020/03/30 19:07:00
Monroe,13207.0,3.0,0.0,0.001,0.0,27520.0,0.00011,11.0,0.0,0.0,2020/03/30 19:07:00
Montgomery,13209.0,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Morgan,13211.0,1.0,0.0,0.0003,0.0,18853.0,5e-05,5.0,0.0,0.0,2020/03/30 19:07:00
Murray,13213.0,4.0,0.0,0.0013,0.0,39921.0,0.0001,10.0,0.0,0.0,2020/03/30 19:07:00
Muscogee,13215.0,14.0,0.0,0.0046,0.0,194160.0,7e-05,7.0,0.0,0.0,2020/03/30 19:07:00
Newton,13217.0,22.0,0.0,0.0073,0.0,109541.0,0.0002,20.0,0.0,0.0,2020/03/30 19:07:00
Oconee,13219.0,12.0,0.0,0.004,0.0,39272.0,0.00031,31.0,0.0,0.0,2020/03/30 19:07:00
Oglethorpe,13221.0,0.0,0.0,0.0,0.0,15054.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Paulding,13223.0,26.0,0.0,0.0086,0.0,164044.0,0.00016,16.0,0.0,0.0,2020/03/30 19:07:00
Peach,13225.0,7.0,1.0,0.0023,0.1429,27297.0,0.00026000000000000003,26.0,4.0,14.0,2020/03/30 19:07:00
Pickens,13227.0,6.0,1.0,0.002,0.1667,31980.0,0.00018999999999999998,19.0,3.0,17.0,2020/03/30 19:07:00
Pierce,13229.0,2.0,0.0,0.0007,0.0,19389.0,0.0001,10.0,0.0,0.0,2020/03/30 19:07:00
Pike,13231.0,2.0,0.0,0.0007,0.0,18634.0,0.00011,11.0,0.0,0.0,2020/03/30 19:07:00
Polk,13233.0,14.0,0.0,0.0046,0.0,42470.0,0.00033,33.0,0.0,0.0,2020/03/30 19:07:00
Pulaski,13235.0,3.0,0.0,0.001,0.0,11069.0,0.00027,27.0,0.0,0.0,2020/03/30 19:07:00
Putnam,13237.0,0.0,0.0,0.0,0.0,21809.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Quitman,13239.0,0.0,0.0,0.0,0.0,2279.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Rabun,13241.0,0.0,0.0,0.0,0.0,16867.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Randolph,13243.0,3.0,0.0,0.001,0.0,6833.0,0.00044,44.0,0.0,0.0,2020/03/30 19:07:00
Richmond,13245.0,17.0,0.0,0.0056,0.0,201554.0,8e-05,8.0,0.0,0.0,2020/03/30 19:07:00
Rockdale,13247.0,29.0,2.0,0.0096,0.069,90594.0,0.00032,32.0,2.0,7.0,2020/03/30 19:07:00
Schley,13249.0,1.0,0.0,0.0003,0.0,5236.0,0.00018999999999999998,19.0,0.0,0.0,2020/03/30 19:07:00
Screven,13251.0,0.0,0.0,0.0,0.0,13938.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Seminole,13253.0,7.0,0.0,0.0023,0.0,8315.0,0.00084,84.0,0.0,0.0,2020/03/30 19:07:00
Spalding,13255.0,14.0,0.0,0.0046,0.0,66100.0,0.00021,21.0,0.0,0.0,2020/03/30 19:07:00
Stephens,13257.0,3.0,0.0,0.001,0.0,26035.0,0.00011999999999999999,12.0,0.0,0.0,2020/03/30 19:07:00
Stewart,13259.0,0.0,0.0,0.0,0.0,6199.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Sumter,13261.0,17.0,2.0,0.0056,0.1176,29733.0,0.00057,57.0,7.0,12.0,2020/03/30 19:07:00
Talbot,13263.0,1.0,0.0,0.0003,0.0,6272.0,0.00016,16.0,0.0,0.0,2020/03/30 19:07:00
Taliaferro,13265.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Tattnall,13267.0,2.0,0.0,0.0007,0.0,25391.0,8e-05,8.0,0.0,0.0,2020/03/30 19:07:00
Taylor,13269.0,2.0,0.0,0.0007,0.0,8039.0,0.00025,25.0,0.0,0.0,2020/03/30 19:07:00
Telfair,13271.0,0.0,0.0,0.0,0.0,15876.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Terrell,13273.0,20.0,2.0,0.0066,0.1,8611.0,0.00232,232.0,23.0,10.0,2020/03/30 19:07:00
Thomas,13275.0,7.0,0.0,0.0023,0.0,44448.0,0.00016,16.0,0.0,0.0,2020/03/30 19:07:00
Tift,13277.0,19.0,0.0,0.0063,0.0,40571.0,0.00047000000000000004,47.0,0.0,0.0,2020/03/30 19:07:00
Toombs,13279.0,2.0,0.0,0.0007,0.0,26887.0,7e-05,7.0,0.0,0.0,2020/03/30 19:07:00
Towns,13281.0,0.0,0.0,0.0,0.0,11852.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Treutlen,13283.0,0.0,0.0,0.0,0.0,6809.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Troup,13285.0,15.0,1.0,0.0049,0.0667,70034.0,0.00021,21.0,1.0,7.0,2020/03/30 19:07:00
Turner,13287.0,3.0,0.0,0.001,0.0,7912.0,0.00037999999999999997,38.0,0.0,0.0,2020/03/30 19:07:00
Twiggs,13289.0,2.0,0.0,0.0007,0.0,8188.0,0.00023999999999999998,24.0,0.0,0.0,2020/03/30 19:07:00
Union,13291.0,0.0,0.0,0.0,0.0,24001.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Unknown,0.0,114.0,0.0,0.0376,0.0,0.0,0.0,inf,0.0,0.0,2020/03/30 19:07:00
Upson,13293.0,5.0,0.0,0.0016,0.0,26215.0,0.00018999999999999998,19.0,0.0,0.0,2020/03/30 19:07:00
Walker,13295.0,0.0,0.0,0.0,0.0,69410.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Walton,13297.0,5.0,0.0,0.0016,0.0,93503.0,5e-05,5.0,0.0,0.0,2020/03/30 19:07:00
Ware,13299.0,5.0,0.0,0.0016,0.0,35680.0,0.00014,14.0,0.0,0.0,2020/03/30 19:07:00
Warren,13301.0,2.0,0.0,0.0007,0.0,5251.0,0.00037999999999999997,38.0,0.0,0.0,2020/03/30 19:07:00
Washington,13303.0,2.0,0.0,0.0007,0.0,20386.0,0.0001,10.0,0.0,0.0,2020/03/30 19:07:00
Wayne,13305.0,0.0,0.0,0.0,0.0,29808.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Webster,13307.0,0.0,0.0,0.0,0.0,2611.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Wheeler,13309.0,1.0,0.0,0.0003,0.0,7879.0,0.00013000000000000002,13.0,0.0,0.0,2020/03/30 19:07:00
White,13311.0,1.0,0.0,0.0003,0.0,29970.0,2.9999999999999997e-05,3.0,0.0,0.0,2020/03/30 19:07:00
Whitfield,13313.0,8.0,1.0,0.0026,0.125,104062.0,8e-05,8.0,1.0,12.0,2020/03/30 19:07:00
Wilcox,13315.0,0.0,0.0,0.0,0.0,8812.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
Wilkes,13317.0,2.0,0.0,0.0007,0.0,9876.0,0.0002,20.0,0.0,0.0,2020/03/30 19:07:00
Wilkinson,13319.0,0.0,0.0,0.0,0.0,9036.0,0.0,0.0,0.0,0.0,2020/03/30 19:07:00
