County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Burke,13033,9.0,0.0,0.0014,0.0,22423.0,0.0004,40.0,0.0,0.0,2020-04-04 18:27:50
Butts,13035,10.0,0.0,0.0016,0.0,24193.0,0.00041,41.0,0.0,0.0,2020-04-04 18:27:50
Calhoun,13037,15.0,1.0,0.0023,0.0667,6352.0,0.00236,236.0,16.0,7.0,2020-04-04 18:27:50
Camden,13039,6.0,0.0,0.0009,0.0,53677.0,0.00011,11.0,0.0,0.0,2020-04-04 18:27:50
Candler,13043,1.0,0.0,0.0002,0.0,10836.0,9e-05,9.0,0.0,0.0,2020-04-04 18:27:50
Carroll,13045,158.0,2.0,0.0248,0.0127,118121.0,0.00134,134.0,2.0,1.0,2020-04-04 18:27:50
Catoosa,13047,6.0,0.0,0.0009,0.0,67420.0,9e-05,9.0,0.0,0.0,2020-04-04 18:27:50
Charlton,13049,1.0,0.0,0.0002,0.0,12968.0,8e-05,8.0,0.0,0.0,2020-04-04 18:27:50
Chatham,13051,81.0,3.0,0.0127,0.037,289195.0,0.00028,28.0,1.0,4.0,2020-04-04 18:27:50
Chattahoochee,13053,2.0,0.0,0.0003,0.0,10684.0,0.00019,19.0,0.0,0.0,2020-04-04 18:27:50
Chattooga,13055,3.0,0.0,0.0005,0.0,24790.0,0.00012,12.0,0.0,0.0,2020-04-04 18:27:50
Cherokee,13057,120.0,5.0,0.0188,0.0417,254149.0,0.00047,47.0,2.0,4.0,2020-04-04 18:27:50
Clarke,13059,62.0,8.0,0.0097,0.129,127330.0,0.00049,49.0,6.0,13.0,2020-04-04 18:27:50
Clay,13061,7.0,0.0,0.0011,0.0,2887.0,0.00242,242.0,0.0,0.0,2020-04-04 18:27:50
Clayton,13063,235.0,9.0,0.0368,0.0383,289615.0,0.00081,81.0,3.0,4.0,2020-04-04 18:27:50
Clinch,13065,2.0,0.0,0.0003,0.0,6648.0,0.0003,30.0,0.0,0.0,2020-04-04 18:27:50
Cobb,13067,453.0,23.0,0.071,0.0508,756865.0,0.0006,60.0,3.0,5.0,2020-04-04 18:27:50
Coffee,13069,15.0,0.0,0.0023,0.0,43093.0,0.00035,35.0,0.0,0.0,2020-04-04 18:27:50
Colquitt,13071,49.0,3.0,0.0077,0.0612,45592.0,0.00107,107.0,7.0,6.0,2020-04-04 18:27:50
Columbia,13073,36.0,0.0,0.0056,0.0,154291.0,0.00023,23.0,0.0,0.0,2020-04-04 18:27:50
Cook,13075,1.0,0.0,0.0002,0.0,17162.0,6e-05,6.0,0.0,0.0,2020-04-04 18:27:50
Coweta,13077,64.0,2.0,0.01,0.0312,145864.0,0.00044,44.0,1.0,3.0,2020-04-04 18:27:50
Crawford,13079,0.0,0.0,0.0,0.0,12318.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Crisp,13081,28.0,0.0,0.0044,0.0,22601.0,0.00124,124.0,0.0,0.0,2020-04-04 18:27:50
Dade,13083,1.0,1.0,0.0002,1.0,16226.0,6e-05,6.0,6.0,100.0,2020-04-04 18:27:50
Dawson,13085,16.0,0.0,0.0025,0.0,25083.0,0.00064,64.0,0.0,0.0,2020-04-04 18:27:50
Decatur,13087,16.0,0.0,0.0025,0.0,26575.0,0.0006,60.0,0.0,0.0,2020-04-04 18:27:50
Dekalb,13089,539.0,9.0,0.0844,0.0167,756558.0,0.00071,71.0,1.0,2.0,2020-04-04 18:27:50
Dodge,13091,5.0,0.0,0.0008,0.0,20705.0,0.00024,24.0,0.0,0.0,2020-04-04 18:27:50
Dooly,13093,15.0,1.0,0.0023,0.0667,13706.0,0.00109,109.0,7.0,7.0,2020-04-04 18:27:50
Dougherty,13095,685.0,30.0,0.1073,0.0438,91243.0,0.00751,751.0,33.0,4.0,2020-04-04 18:27:50
Douglas,13097,84.0,4.0,0.0132,0.0476,145331.0,0.00058,58.0,3.0,5.0,2020-04-04 18:27:50
Early,13099,64.0,1.0,0.01,0.0156,10247.0,0.00625,625.0,10.0,2.0,2020-04-04 18:27:50
Echols,13101,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Effingham,13103,9.0,0.0,0.0014,0.0,62190.0,0.00014,14.0,0.0,0.0,2020-04-04 18:27:50
Elbert,13105,1.0,0.0,0.0002,0.0,19120.0,5e-05,5.0,0.0,0.0,2020-04-04 18:27:50
Emanuel,13107,1.0,0.0,0.0002,0.0,22612.0,4e-05,4.0,0.0,0.0,2020-04-04 18:27:50
Evans,13109,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Fannin,13111,8.0,0.0,0.0013,0.0,25964.0,0.00031,31.0,0.0,0.0,2020-04-04 18:27:50
Fayette,13113,66.0,4.0,0.0103,0.0606,113459.0,0.00058,58.0,4.0,6.0,2020-04-04 18:27:50
Floyd,13115,80.0,3.0,0.0125,0.0375,97927.0,0.00082,82.0,3.0,4.0,2020-04-04 18:27:50
Forsyth,13117,71.0,1.0,0.0111,0.0141,236612.0,0.0003,30.0,0.0,1.0,2020-04-04 18:27:50
Franklin,13119,5.0,0.0,0.0008,0.0,23023.0,0.00022,22.0,0.0,0.0,2020-04-04 18:27:50
Fulton,13121,959.0,26.0,0.1502,0.0271,1050114.0,0.00091,91.0,2.0,3.0,2020-04-04 18:27:50
Gilmer,13123,1.0,0.0,0.0002,0.0,30816.0,3e-05,3.0,0.0,0.0,2020-04-04 18:27:50
Glascock,13125,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Glynn,13127,28.0,0.0,0.0044,0.0,85219.0,0.00033,33.0,0.0,0.0,2020-04-04 18:27:50
Gordon,13129,23.0,2.0,0.0036,0.087,57685.0,0.0004,40.0,3.0,9.0,2020-04-04 18:27:50
Grady,13131,3.0,0.0,0.0005,0.0,24748.0,0.00012,12.0,0.0,0.0,2020-04-04 18:27:50
Greene,13133,12.0,0.0,0.0019,0.0,17698.0,0.00068,68.0,0.0,0.0,2020-04-04 18:27:50
Gwinnett,13135,400.0,8.0,0.0627,0.02,927781.0,0.00043,43.0,1.0,2.0,2020-04-04 18:27:50
Habersham,13137,2.0,0.0,0.0003,0.0,45388.0,4e-05,4.0,0.0,0.0,2020-04-04 18:27:50
Hall,13139,117.0,0.0,0.0183,0.0,202148.0,0.00058,58.0,0.0,0.0,2020-04-04 18:27:50
Hancock,13141,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Haralson,13143,10.0,0.0,0.0016,0.0,29533.0,0.00034,34.0,0.0,0.0,2020-04-04 18:27:50
Harris,13145,6.0,0.0,0.0009,0.0,34475.0,0.00017,17.0,0.0,0.0,2020-04-04 18:27:50
Hart,13147,3.0,0.0,0.0005,0.0,26099.0,0.00011,11.0,0.0,0.0,2020-04-04 18:27:50
Heard,13149,2.0,1.0,0.0003,0.5,11879.0,0.00017,17.0,8.0,50.0,2020-04-04 18:27:50
Henry,13151,167.0,3.0,0.0262,0.018,230220.0,0.00073,73.0,1.0,2.0,2020-04-04 18:27:50
Houston,13153,59.0,6.0,0.0092,0.1017,155469.0,0.00038,38.0,4.0,10.0,2020-04-04 18:27:50
Irwin,13155,6.0,0.0,0.0009,0.0,9398.0,0.00064,64.0,0.0,0.0,2020-04-04 18:27:50
Jackson,13157,15.0,0.0,0.0023,0.0,70422.0,0.00021,21.0,0.0,0.0,2020-04-04 18:27:50
Jasper,13159,4.0,0.0,0.0006,0.0,14040.0,0.00028,28.0,0.0,0.0,2020-04-04 18:27:50
Jeff Davis,13161,0.0,0.0,0.0,0.0,15029.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Jefferson,13163,3.0,0.0,0.0005,0.0,15430.0,0.00019,19.0,0.0,0.0,2020-04-04 18:27:50
Jenkins,13165,2.0,0.0,0.0003,0.0,8683.0,0.00023,23.0,0.0,0.0,2020-04-04 18:27:50
Johnson,13167,2.0,0.0,0.0003,0.0,9708.0,0.00021,21.0,0.0,0.0,2020-04-04 18:27:50
Jones,13169,6.0,0.0,0.0009,0.0,28616.0,0.00021,21.0,0.0,0.0,2020-04-04 18:27:50
Lamar,13171,7.0,0.0,0.0011,0.0,19000.0,0.00037,37.0,0.0,0.0,2020-04-04 18:27:50
Lanier,13173,1.0,0.0,0.0002,0.0,10340.0,0.0001,10.0,0.0,0.0,2020-04-04 18:27:50
Laurens,13175,15.0,0.0,0.0023,0.0,47325.0,0.00032,32.0,0.0,0.0,2020-04-04 18:27:50
Lee,13177,134.0,8.0,0.021,0.0597,29764.0,0.0045,450.0,27.0,6.0,2020-04-04 18:27:50
Liberty,13179,10.0,0.0,0.0016,0.0,61497.0,0.00016,16.0,0.0,0.0,2020-04-04 18:27:50
Lincoln,13181,5.0,0.0,0.0008,0.0,7915.0,0.00063,63.0,0.0,0.0,2020-04-04 18:27:50
Long,13183,1.0,0.0,0.0002,0.0,18998.0,5e-05,5.0,0.0,0.0,2020-04-04 18:27:50
Lowndes,13185,37.0,1.0,0.0058,0.027,116321.0,0.00032,32.0,1.0,3.0,2020-04-04 18:27:50
Lumpkin,13187,9.0,0.0,0.0014,0.0,32955.0,0.00027,27.0,0.0,0.0,2020-04-04 18:27:50
Macon,13193,4.0,0.0,0.0006,0.0,13143.0,0.0003,30.0,0.0,0.0,2020-04-04 18:27:50
Madison,13195,7.0,1.0,0.0011,0.1429,29650.0,0.00024,24.0,3.0,14.0,2020-04-04 18:27:50
Marion,13197,2.0,0.0,0.0003,0.0,8351.0,0.00024,24.0,0.0,0.0,2020-04-04 18:27:50
Mcduffie,13189,6.0,1.0,0.0009,0.1667,21531.0,0.00028,28.0,5.0,17.0,2020-04-04 18:27:50
Mcintosh,13191,2.0,0.0,0.0003,0.0,14340.0,0.00014,14.0,0.0,0.0,2020-04-04 18:27:50
Meriwether,13199,11.0,0.0,0.0017,0.0,21068.0,0.00052,52.0,0.0,0.0,2020-04-04 18:27:50
Miller,13201,10.0,0.0,0.0016,0.0,5686.0,0.00176,176.0,0.0,0.0,2020-04-04 18:27:50
Mitchell,13205,53.0,1.0,0.0083,0.0189,22192.0,0.00239,239.0,5.0,2.0,2020-04-04 18:27:50
Monroe,13207,7.0,1.0,0.0011,0.1429,27520.0,0.00025,25.0,4.0,14.0,2020-04-04 18:27:50
Montgomery,13209,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Morgan,13211,2.0,0.0,0.0003,0.0,18853.0,0.00011,11.0,0.0,0.0,2020-04-04 18:27:50
Murray,13213,9.0,0.0,0.0014,0.0,39921.0,0.00023,23.0,0.0,0.0,2020-04-04 18:27:50
Muscogee,13215,35.0,0.0,0.0055,0.0,194160.0,0.00018,18.0,0.0,0.0,2020-04-04 18:27:50
Newton,13217,52.0,1.0,0.0081,0.0192,109541.0,0.00047,47.0,1.0,2.0,2020-04-04 18:27:50
Oconee,13219,24.0,0.0,0.0038,0.0,39272.0,0.00061,61.0,0.0,0.0,2020-04-04 18:27:50
Oglethorpe,13221,1.0,1.0,0.0002,1.0,15054.0,7e-05,7.0,7.0,100.0,2020-04-04 18:27:50
Paulding,13223,50.0,0.0,0.0078,0.0,164044.0,0.0003,30.0,0.0,0.0,2020-04-04 18:27:50
Peach,13225,10.0,1.0,0.0016,0.1,27297.0,0.00037,37.0,4.0,10.0,2020-04-04 18:27:50
Pickens,13227,9.0,1.0,0.0014,0.1111,31980.0,0.00028,28.0,3.0,11.0,2020-04-04 18:27:50
Pierce,13229,16.0,0.0,0.0025,0.0,19389.0,0.00083,83.0,0.0,0.0,2020-04-04 18:27:50
Pike,13231,5.0,0.0,0.0008,0.0,18634.0,0.00027,27.0,0.0,0.0,2020-04-04 18:27:50
Polk,13233,18.0,0.0,0.0028,0.0,42470.0,0.00042,42.0,0.0,0.0,2020-04-04 18:27:50
Pulaski,13235,7.0,0.0,0.0011,0.0,11069.0,0.00063,63.0,0.0,0.0,2020-04-04 18:27:50
Putnam,13237,2.0,0.0,0.0003,0.0,21809.0,9e-05,9.0,0.0,0.0,2020-04-04 18:27:50
Quitman,13239,1.0,0.0,0.0002,0.0,2279.0,0.00044,44.0,0.0,0.0,2020-04-04 18:27:50
Rabun,13241,3.0,0.0,0.0005,0.0,16867.0,0.00018,18.0,0.0,0.0,2020-04-04 18:27:50
Randolph,13243,18.0,0.0,0.0028,0.0,6833.0,0.00263,263.0,0.0,0.0,2020-04-04 18:27:50
Richmond,13245,51.0,1.0,0.008,0.0196,201554.0,0.00025,25.0,0.0,2.0,2020-04-04 18:27:50
Rockdale,13247,75.0,2.0,0.0117,0.0267,90594.0,0.00083,83.0,2.0,3.0,2020-04-04 18:27:50
Schley,13249,6.0,0.0,0.0009,0.0,5236.0,0.00115,115.0,0.0,0.0,2020-04-04 18:27:50
Screven,13251,2.0,0.0,0.0003,0.0,13938.0,0.00014,14.0,0.0,0.0,2020-04-04 18:27:50
Seminole,13253,8.0,0.0,0.0013,0.0,8315.0,0.00096,96.0,0.0,0.0,2020-04-04 18:27:50
Spalding,13255,26.0,2.0,0.0041,0.0769,66100.0,0.00039,39.0,3.0,8.0,2020-04-04 18:27:50
Stephens,13257,6.0,0.0,0.0009,0.0,26035.0,0.00023,23.0,0.0,0.0,2020-04-04 18:27:50
Stewart,13259,1.0,0.0,0.0002,0.0,6199.0,0.00016,16.0,0.0,0.0,2020-04-04 18:27:50
Sumter,13261,83.0,4.0,0.013,0.0482,29733.0,0.00279,279.0,13.0,5.0,2020-04-04 18:27:50
Talbot,13263,3.0,0.0,0.0005,0.0,6272.0,0.00048,48.0,0.0,0.0,2020-04-04 18:27:50
Taliaferro,13265,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Tattnall,13267,3.0,0.0,0.0005,0.0,25391.0,0.00012,12.0,0.0,0.0,2020-04-04 18:27:50
Taylor,13269,2.0,0.0,0.0003,0.0,8039.0,0.00025,25.0,0.0,0.0,2020-04-04 18:27:50
Telfair,13271,4.0,0.0,0.0006,0.0,15876.0,0.00025,25.0,0.0,0.0,2020-04-04 18:27:50
Terrell,13273,57.0,2.0,0.0089,0.0351,8611.0,0.00662,662.0,23.0,4.0,2020-04-04 18:27:50
Thomas,13275,26.0,0.0,0.0041,0.0,44448.0,0.00058,58.0,0.0,0.0,2020-04-04 18:27:50
Tift,13277,34.0,0.0,0.0053,0.0,40571.0,0.00084,84.0,0.0,0.0,2020-04-04 18:27:50
Toombs,13279,5.0,1.0,0.0008,0.2,26887.0,0.00019,19.0,4.0,20.0,2020-04-04 18:27:50
Towns,13281,1.0,0.0,0.0002,0.0,11852.0,8e-05,8.0,0.0,0.0,2020-04-04 18:27:50
Treutlen,13283,0.0,0.0,0.0,0.0,6809.0,0.0,0.0,0.0,0.0,2020-04-04 18:27:50
Troup,13285,33.0,1.0,0.0052,0.0303,70034.0,0.00047,47.0,1.0,3.0,2020-04-04 18:27:50
Turner,13287,12.0,0.0,0.0019,0.0,7912.0,0.00152,152.0,0.0,0.0,2020-04-04 18:27:50
Twiggs,13289,2.0,0.0,0.0003,0.0,8188.0,0.00024,24.0,0.0,0.0,2020-04-04 18:27:50
Union,13291,1.0,0.0,0.0002,0.0,24001.0,4e-05,4.0,0.0,0.0,2020-04-04 18:27:50
Unknown,0,88.0,4.0,0.0138,0.0455,0.0,0.0,0.0,0.0,5.0,2020-04-04 18:27:50
Upson,13293,12.0,0.0,0.0019,0.0,26215.0,0.00046,46.0,0.0,0.0,2020-04-04 18:27:50
Walker,13295,3.0,0.0,0.0005,0.0,69410.0,4e-05,4.0,0.0,0.0,2020-04-04 18:27:50
Walton,13297,18.0,0.0,0.0028,0.0,93503.0,0.00019,19.0,0.0,0.0,2020-04-04 18:27:50
Ware,13299,18.0,3.0,0.0028,0.1667,35680.0,0.0005,50.0,8.0,17.0,2020-04-04 18:27:50
Warren,13301,5.0,0.0,0.0008,0.0,5251.0,0.00095,95.0,0.0,0.0,2020-04-04 18:27:50
Washington,13303,5.0,0.0,0.0008,0.0,20386.0,0.00025,25.0,0.0,0.0,2020-04-04 18:27:50
Wayne,13305,1.0,0.0,0.0002,0.0,29808.0,3e-05,3.0,0.0,0.0,2020-04-04 18:27:50
Webster,13307,1.0,0.0,0.0002,0.0,2611.0,0.00038,38.0,0.0,0.0,2020-04-04 18:27:50
Wheeler,13309,1.0,0.0,0.0002,0.0,7879.0,0.00013,13.0,0.0,0.0,2020-04-04 18:27:50
White,13311,4.0,0.0,0.0006,0.0,29970.0,0.00013,13.0,0.0,0.0,2020-04-04 18:27:50
Whitfield,13313,16.0,1.0,0.0025,0.0625,104062.0,0.00015,15.0,1.0,6.0,2020-04-04 18:27:50
Wilcox,13315,2.0,0.0,0.0003,0.0,8812.0,0.00023,23.0,0.0,0.0,2020-04-04 18:27:50
Wilkes,13317,3.0,0.0,0.0005,0.0,9876.0,0.0003,30.0,0.0,0.0,2020-04-04 18:27:50
Wilkinson,13319,2.0,0.0,0.0003,0.0,9036.0,0.00022,22.0,0.0,0.0,2020-04-04 18:27:50
